data,label
온누리 사랑 피어 그 시간 다가온 모두 알 세상 알 이제 우리 지금 모두 춤 출 기쁨 속 즐길 차례 온 버텨 왔던 우리 그 시간 축복 통로 된 그때 그 시절 입시 곳 우리 마음 나눠요 사랑 하자 이 마음 변하지 쭉 입시 곳 우리 사랑 싹트고 하자 영원히 변하지 쭉 가요 기나긴 어둠 속이 끝 날 그 시간 다가온 실컷 누려라 자유 함 느껴 봐 이제 우리 지금 모두 노래 할 기쁨 속 즐길 차례 온 힘겨웠던 우리 그 시간 축복 통로 된 된 입시 곳 우리 마음 나눠요 사랑 하자 이 마음 변하지 쭉 입시 곳 우리 사랑 싹트고 하자 영원히 변하지 쭉 라라 리 랄 라리 라라라 랄라라 라라 리 모두 될 라라 리 랄 라리 라라라 랄랄 영원히 변하지 쭉 가 영원히 변하지 쭉 가요,트로트
잊으라 했는데 잊어 달라 했는데 그런데도 난 너 잊지 하네 어떻게 잊을까 어찌 하면 좋을까 세월 가도 난 너 못 잊어 하네 나 너 사랑 있나 봐 아마 나 너 잊을 수가 없나 봐 영원히 영원히 네 사는 날 아니 내 죽어도 영영 못 잊을 잊으라 했는데 잊어 달라 했는데 그런데도 난 너 잊지 하네 나 너 사랑 있나 봐 아마 나 너 잊을 수가 없나 봐 영원히 영원히 네 사는 날 아니 내 죽어도 영영 못 잊을 아니 내 죽어도 영영 못 잊을,트로트
올래 올래 올래 올래 올래 올래 올래 올래 살랑 살랑 불어오는 바람 타고 왔나요 살랑 살랑 내 맘 흔들 흔들 흔들리게 해놓고 알고도 알고도 알고도 모른 척 한다면 얄미운 당신 올래 올래 올래 올래 올래 튕기 내게 다가올래 니 맘 들었다면 날 한번 안아 봐도 괜찮아 올래 올래 올래 올래 올래 멋지게 후끈하게 다가올래 입 맞춰도 난 모른 척 눈감아 줄 올래 올래 올래 올래 바라보는 그대 눈빛 알 모른 척 돌아서면 애가 타서 후회 안 해 내 맘 쏙 드는 당신 올래 올래 올래 올래 올래 튕기 내게 다가올래 니 맘 들었다면 날 한번 안아 봐도 괜찮아 올래 올래 올래 올래 올래 멋지게 후끈하게 다가올래 입 맞춰도 난 모른 척 눈감아 줄 올래 올래 올래 올래 올래 올래 올래 올래 올래 올래 올래 튕기 내게 다가올래 니 맘 들었다면 날 한번 안아 봐도 괜찮아 올래 올래 올래 올래 올래 멋지게 후끈하게 다가올래 입 맞춰도 난 모른 척 눈감아 줄 올래 올래 올래 올래 오 올래 오 올래 올래,트로트
한번 더 나 질풍 같은 용기 거친 파도 굴 하지 않게 드넓은 대지 다시 새길 희망 안고 달려갈거야 너 너 너 너 그래 이런 내 모습 게을러 보이 우습게도 보일꺼야 내게 주어진 무거운 운명 나 다시 태어나 싸울거야 한번 더 나 질풍 같은 용기 거친 파도 굴 하지 않게 드넓은 대지 다시 새길 희망 안고 달려갈거야 너 너 너 너 세상 도전 하는게 외로울 지라 해 줄 우정 믿고 있어 한번 더 나 질풍 같은 용기 거친 파도 굴 하지 않게 드넓은 대지 다시 새길 희망 안고 달려갈거야 너 한번 더 나 질풍 같은 용기 거친 파도 굴 하지 않게 드넓은 대지 다시 새길 희망 안고 달려갈거야 너 너,트로트
노래 하기로 했습니다 노래 쉬운 일 아니죠 목소리 하나로 담아내는게 참 어려운 일이 어릴 때 이런 꿈 꿨습니다 수많은 사람 함성 나를 밝혀주는 조명 아래 등장 하는 나를요 세상 눈뜨고 부터 이 삶 끝 사는 동안 곁 있을 노래 우리 외로울 때 또 아파 눈물 날 때 힘 될 이 노래 진짜 나도 노래 싶어 가수 되고 싶어 정말 진짜 나도 노래 싶어 가슴 깊이 남 노래 마이크 이 맘 실어 오늘 난 부릅니다 노래 다시 생각 해 봅니다 노래 어려운 건 아니죠 목소리 하나로 담아 내는 건 진심 하나 있으면 됩니다 세상 눈뜨고 부터 이 삶 끝 사는 동안 곁 있을 노래 우리 외로울 때 또 아파 눈물 날 때 힘 될 이 노래 진짜 나도 노래 싶어 가수 되고 싶어 정말 진짜 나도 노래 싶어 가슴 깊이 남 노래 마이크 이 맘 실어 오늘 난 부릅니다 마이크 이 맘 실어 오늘 난 부릅니다 오늘 난 노래 부릅니다,트로트
알 십 년 속 십 년 인생 그런 거 속절없이 웃고 마는 강 건너 외로운 여자 세상 과거 없는 사람 있냐며 마지막 술잔 속 눈물 감추고 그 여자 마스카라 그 여자 젖은 입술 나를 나를 울리려 하네 사랑 몇 번 이별 몇 번 인생 그런 거 흔들리듯 춤 추는 강 건너 쓸쓸한 여자 세상 과거 없는 사람 있냐며 마지막 젖은 담배 한숨 지우고 그 여자 마스카라 그 여자 젖은 입술 나를 나를 울리려 하네 세상 과거 없는 사람 있냐며 마지막 술잔 속 눈물 감추고 그 여자 마스카라 그 여자 젖은 입술 나를 나를 울리려 하네,트로트
가려거든 먼저 가거라 쉬엄쉬엄 쉬었다 가게 세월 가지 말어라 가려거든 혼자 가지 애꿎 이 내 몸 어이 세월 야속 하구나 찬 바람 비바람 견뎌 온 내 청춘 그 누가 알아주나 그 누가 알아주나 속절없이 살아온 세월 가려거든 먼저 가거라 쉬엄쉬엄 쉬었다 가게 세월 가지 말어라 가려거든 혼자 가지 애꿎 이 내 몸 어이 세월 야속 하구나 찬 바람 비바람 견뎌 온 내 청춘 그 누가 알아주나 그 누가 알아주나 속절없이 살아온 세월 가려거든 먼저 가거라 쉬엄쉬엄 쉬었다 가게,트로트
그 이불 솜 베개 버리고 우리 이제 서울 가서 살자 대야 말 천 번 약속 괜찮으니 서울 가 살자 저 달이 건너가 먼저 비춘다니 우리 무슨 어떤 걱정 있을까요 그 댈 원망하진 않아요 젠 또 살 아보 세월 껀데 미련 버리고 서울 가 살자 별빛 뜨고도 해 있다는 곳 어떤 행복 기다릴까 요 그 댈 원망하진 않아요 아마 내 더 원했었던 사랑 일테니 그대 놓지 말아요 오 저 달이 건너가 먼저 비춘다니 우리 무슨 어떤 걱정 있을까요 그 댈 원망하진 않아요 젠 또 살 아보 세월 껀데 미련 버리고 서울 가 살자,트로트
궂 비 내리는 날 옛날 다방 앉아 도라지 위스키 한 잔 짙은 색소폰 소릴 들어 보렴 빨 립스틱 나름 멋 부린 마담 실없이 던지는 농담 사이 짙은 색소폰 소릴 들어 보렴 이제 새삼 이 나이 실연 달콤함이야 있 겠냐만은 한 곳 비어 있는 내 가슴 잃어버린 것 대하 밤 늦은 항구 연락선 선 창가 돌아올 사람 없을지라도 슬픈 뱃고동 소릴 들어 보렴 첫사랑 그 소녀 어디 나 늙어 갈까 가버린 세월 서글퍼지는 슬픈 뱃고동 소릴 들어 보렴 이제 새삼 이 나이 청춘 미련 있 겠냐만은 한 곳 비어 있는 내 가슴 다시 못 올 것 대하 낭만 대하,트로트
천상 다시 만나면 그대 다시 만나면 세상 못 했던 그 사랑 영원히 할래요 그대 오늘밤 내게 올 순 없겠지 목 메어 애 타게 불러도 대답 없는 그대 못 다한 이야기 눈물 되겠지요 나 사랑 했다는 말 바람결 남았어요 끊을 수 없는 그대 나 인연 운명 생각 했죠 가슴 묻은 추억 작은 조각 되 돌아 회상 하면서 천상 다시 만나면 그대 다시 만나면 세상 못 했던 그 사랑 영원히 할래요 천상 다시 만나면 그대 다시 만나면 세상 못 했던 그 사랑 영원히 할래요 세상 못 했던 그 사랑 영원히 할래요,트로트
굽이 돌고 돌아 사랑 보았을까 새벽 안개 이슬 되어 알알이 맺혔구 한 올 한 올 타는 가슴 어디 둘까 그리운 맘 사랑 졌네 아아 아아 안타까운 내 님 저 구름 몸 실어 둥실 둥실 띄워 볼까 저 바람 내 맘 알까 먹물 같은 이내 심정 사랑 아시려나 굽이 돌고 돌아 사랑 보았을까 새벽 안개 이슬 되어 알알이 맺혔구 한 올 한 올 타는 가슴 어디 둘까 그리운 맘 사랑 졌네 아아 아아 안타까운 내 님 저 구름 몸 실어 둥실 둥실 띄워 볼까 저 바람 내 맘 알까 먹물 같은 이내 심정 사랑 아시려나 우리 님 아시려나,트로트
봄바람 불어 오면은 당신 달려갈게요 화창한 날 벚꽃 피면은 손 잡고 걸어 볼까 요 설레는 기분 느끼며 당신 달려갈게요 그리운 마음 바람 실어 내 사랑 고백 할거야 산들 산들 꽃송이 하얗게 내려 우리 사랑 축복 해주네 기분 좋은 향기도 우릴 감싸주네요 아름다운 영화 처럼 꽃 피는 사랑 노래 바람 실려 우리 사랑 실려 빛나는 이 계절 설레는 당신 만나 나 매일 행복합니다 당신 걷는 거리 온통 분홍 빛 되어요 사랑 우릴 질투 하는지 얼굴 빨개졌네요 조심 스레 내려앉은 꽃잎 따라 이 거리 걸어 보아 바람 타고 날아온 운명 같은 만남 하나 선물 꽃 피는 사랑 노래 바람 실려 우리 사랑 실려 빛나는 이 계절 설레는 당신 만나 나 매일 행복합니다 근대 사랑 타고 달콤한 구름 타고 상큼 이 계절 설레는 당신 만나 미치도록 행복합니다 설렘보다 설레는 당신 장미 더 예쁜 당신,트로트
일부러 안 웃는거 맞죠 아하 나 차가운거 맞죠 아하 알아요 그대 마음 내게 빠질까봐 두려운거죠 그대 그게 매력 아하 관심 없는 듯 말투 눈빛 아하 그대 시선 나 안보 고도 느낄 수 있죠 집 들어가는 길 그대 어깨 무거워 보여 이런 나 당돌한가요 술 한잔 사주실래요 야야 날 봐요 우리 마음 속이지는 말아요 날 기다렸다고 먼저 얘기 하면 손해 보나 이야이야이 말 해요 그대 여자 되 달라 말 해요 난 그대 여자 싶었어요 간 주 중 애인 없다는거 맞죠 아하 혹시 숨겨 둔거 아니겠죠 아하 믿어요 그대 말 행여 있다 해도 양보 싫어 그대 그게 맘 들어 여자 많은 듯 겉모습 사실 아무 마음 주지 않는 그런 남자 집 들어가는 길 그대 어깨 무거워 보여 이런 나 당돌한가요 술 한잔 사주실래요 야야 날 봐요 우리 마음 속이지는 말아요 날 기다렸다고 먼저 얘기 하면 손해 보나 이야이야이 말 해요 그대 여자 되 달라 말 해요 난 그대 여자 싶었어요,트로트
기다리다가 가슴 태우는 사랑 어제 기다림 오늘 외로움 그리움 적셔진 긴 세월 살라 인연 맺었나 차라리 저 멀리 둘 걸 미워졌다고 갈 수 있나요 행여 찾아올까봐 가슴 사랑 잊지 해 이별 끝난 다해 그 끈 놓을 순 없어 너 난 운명 살라 인연 맺었나 차라리 저 멀리 둘 걸 미워졌다고 갈 수 있나요 행여 찾아올까봐 가슴 사랑 잊지 해 이별 끝난 다해 그 끈 놓을 순 없어 너 난 운명 그 끈 놓을 순 없어 너 난 운명,트로트
와인 한잔 해요 기분 좋아요 오늘 그대 곁 있어 와인 한잔 해요 지난 아픔 모두 잊고 이 밤 선물 마셔요 내 사랑 그대 내 편 그대 우리 참 힘들었었죠 지금 이 순간 난 꿈 꿔 내 마음 그대 곁 영원히 우릴 축복 해요 밤 속삭여요 그대 내 품 속 안겨 와요 내 사랑 그대 내 편 그대 하늘 정해준 나 운명 지금 이 순간 난 꿈 꿔 내 마음 그대 곁 영원히 우릴 축복 해요 밤 속삭여요 그대 행복하게 해 줄게요,트로트
사랑 했다는 그 말 거짓말 돌아온다던 그 말 거짓말 세상 모든 거짓말 해놓고 행여 나를 찾아와 있을 너 그 마음 다칠까 너 자리 난 또 비워 둔다 젠 더 이상 속 선 안되지 젠 더 이상 믿어선 안되지 그게 말 쉽지 않아 다시 한번 더 나 너 다시 한번 더 너 나를 사랑 할 기횔 주어 본다 어떤 사랑 나 용서 답하련 또 잠시 날 사랑 하다 떠날 건지 마치 처음 날 사랑 듯 가슴 뜨겁게 와 있지만 난 그 사랑 두려워 오직 나 위 그 약속 내 곁 날 지켜 준다는 말 이번 제발 변치않길 어떤 사랑 나 용서 답하련 또 잠시 날 사랑 하다 떠날 건지 마치 처음 날 사랑 듯 가슴 뜨겁게 와 있지만 난 그 사랑 두려워 오직 나 위 그 약속 내 곁 날 지켜 준다는 말 이번 제발 변치않길 오직 나 위 그 약속 내 곁 날 지켜 준다는 말 이번 제발 변치않길,트로트
그대 처음 본 순간 내 가슴 떨렸어요 그때 예감 했죠 사랑 빠질 것 그대 몸짓 그대 미소 다정 그대 목소리 나 어떡해요 숨 멎을 것 같아 그대 빠져 버렸어요 하루 온 종일 그대 생각 뿐이죠 내일 역시 그리 보낼 거 손 내밀어 잡아주세요 이런 내 사랑 받아 주세요 그대 몸짓 그대 미소 다정 그대 목소리 나 어떡해요 숨 멎을 것 같아 그대 빠져 버렸어요 하루 온종일 그대 생각 뿐이죠 내일 역시 그리 보낼 거 손 내밀어 잡아주세요 이런 내 사랑 받아 주세요 이런 내 사랑 받아 주세요,트로트
운명 장난 일까 요 내 인생 숙명 일까 요 사랑 해 선 안 될 사람 내 맘속 들어왔네 매일 그대 생각 목 메이 근대 가슴 잠 못 이루는 날 미워요 미워요 사랑 해 선 안 될 사람 내 마음 훔쳐가 버린 그 사람 미워요 눈 멀어져 가도 가슴속 남아있어요 보고 싶다는 말 한마디 할 수 없는 내 사랑 내 마음 찾아와 꽃 피우고 속절없이 떠나가면 나 마음 어이 해 미워요 미워요 사랑 해 선 안 될 사람 내 마음 훔쳐가 버린 그 사람 미워요 미워요 미워요 사랑 해 선 안 될 사람 내 마음 훔쳐가 버린 그 사람 미워요 내 마음 훔쳐가 버린 그 사람 미워요,트로트
어쩜 당신 그리 착하오 왜 리도 바보 같소 다시 태어나도 곁 있어주오 난 당신 어쩜 당신 그리 예쁘오 주름 아름답소 손 잡고 우리 날 한시 눈감읍시다 삶 고 되고 사는게 힘 들 때 사랑 한단 말로 날 울린 당신 정성 따듯 밥 차려놓고 괜찮다는 말로 날 울린 당신 내게 사랑 오직 여자 하늘아래 단 사람 손 잡고 우리 날 한시 눈감읍시다 삶 고 되고 사는게 힘 들 때 사랑 한단 말로 날 울린 당신 정성 따듯 밥 차려놓고 괜찮다는 말로 날 울린 당신 힘든 이 세상 당신 곁 있어서 살아야 할 의미 찾은 것 같아 오늘 하루 나 미소 지으며 수고 했단 말로 날 울린 당신,트로트
사랑 해 누나 장민호 사랑 해 누나 한번 안아줘요 아차 차차 실수 했네 깜빡 했었네 와 따따 따 따따 누 내게 한마디 하겠지 모르는 게 여자 예쁘면 그래 변덕 누나 마음 모르겠어 번 잘해주고 한번 해줬다고 진짜 진짜 굿바이 더냐 누나 누나 사랑 해 누나 한 번만 안아줘요 누나 떠나라는 말 빼곤 다해 줄게요 나 믿어요 약속 할게요 누나 영원한 기사 될게요 사랑 해 누나 한번 안아줘요 아차 차차 실수 했네 깜빡 했었네 와 따따 따 따따 누 내게 한마디 하겠지 모르는 게 여자 예쁘면 그래 변덕 누나 마음 모르겠어 번 잘해주고 한번 해줬다고 진짜 진짜 굿바이 더냐 누나 누나 사랑 해 누나 한번 안아줘요 누나 떠나라는 말 빼곤 다해 줄게요 나 믿어요 해줄게요 누나 영원한 기사 될게요 사랑 해 누나 한번 안아줘요 사랑 해 누나 한번 더 안아줘요 누나 누나,트로트
흥남 부두 돌아 돌아 국제 시장 돌고 돌아 소리 내어 울었네 소리 내어 불렀네 당신 찾아 헤맸네 반짝이는 항구 작은 별 우리 엄마 계신 곳 나를 나를 데려가다오 영도다리 난간 위 남포동 뒷골목 자갈치 아지 매가 목 놓아 부르는 이름 엄마 엄마 엄마 찾는 자갈치 아지 매 흥남 부두 돌아 돌아 국제 시장 돌고 돌아 소리 내어 울었네 소리 내어 불렀네 당신 찾아 헤맸네 반짝이는 항구 작은 별 우리 엄마 계신 곳 나를 나를 데려가다오 영도다리 난간 위 남포동 뒷골목 자갈치 아지 매가 목 놓아 부르는 이름 엄마 엄마 엄마 찾는 자갈치 아지 매 영도다리 난간 위 남포동 뒷골목 자갈치 아지 매가 목 놓아 부르는 이름 엄마 엄마 엄마 찾는 자갈치 아지 매 자갈치 아지 매,트로트
힘겨운 세월 버티고 보니 오늘 같은 날 있구나 그 설움 어찌 말 할까 오게 고생 많았네 십년 세월 그까짓 게 무슨 대수 산 건 천년 잊어버리자 용서 하자 우린 살아야 한다 백두산 천지 먹물 삼아 한 줄 한 줄 적어 나가세 여보 친구여 붓 하나 줄 수 있겠나 붓 하나 줄 수 있겠나 십년 세월 그까짓 게 무슨 대수 산 건 천년 잊어버리자 용서 하자 우린 살아야 한다 한라산 구름 화폭 삼아 한 점 한 점 찍어 나가세 여보 친구여 붓 하나 줄 수 있겠나 여보 친구여 붓 하나 줄 수 있겠나 붓 하나 줄 수 있겠나,트로트
내 얼마나 외롭게 했는지 꿈 한 번 나오질 않아 비 내린 강가 연어 떼 돌이킬 수 없는 내 사랑 내 얼마나 힘들게 했는지 그대 울던 모습 남아 소란한 밤 사이 별똥별 내 마음 콕 박힌 당신 새끼손가락 걸고 영원 약속 했던 내 사랑 지금 어디 슬픈 초승달 기울면 하얀 메밀 꽃길 따라서 그 댈 찾아 떠나가겠소 처음 가는 세상 나 길 잃을지 모르니 그대 꼭 마중 나와주오 그대 떠나던 그 날 아침 귀뚜라미 조용해 떠나는 발 소리 하나 없었던 마지막 내 당신 모습 새끼손가락 걸고 영원 약속 했던 내 사랑 지금 어디 슬픈 초승달 기울면 하얀 메밀 꽃길 따라서 그 댈 찾아 떠나가겠소 처음 가는 세상 나 길 잃을지 모르니 그대 꼭 마중 나와주오 그대 꼭 마중 나와주오,트로트
비 내리는 호남선 남행 열차 흔들리는 차창 너머 빗물 흐르고 내 눈물 흐르고 잃어버린 첫사랑 흐르네 깜빡 깜빡이는 희미한 속 그때 만난 그 사람 말 없던 그 사람 자꾸만 멀어지는데 만날 순 없어도 잊지는 말아요 당신 사랑 했어요 비 내리는 호남선 마지막 열차 기적 소리 우는데 빗물 흐르고 내 눈물 흐르고 잃어버린 첫사랑 흐르네 깜빡 깜빡이는 희미한 속 그때 만난 그 사람 말 없던 그 사람 자꾸만 멀어지는데 만날 순 없어도 잊지는 말아요 당신 사랑 했어요 만날 순 없어도 잊지는 말아요 당신 사랑 했어요,트로트
잊어야 하기에 가슴 아파도 미련 잊을래요 사랑 주고 눈물 주고 떠나 버린 그 사람 사랑 하던 지난 시절 받은 정 때문 무거운 발길 돌리지 못 서서 망설이고 있답니다 지워야 하기에 가슴 아파도 눈 감고 지울래요 행복 주고 슬픔 주고 떠나 버린 그 사람 사랑 하던 지난 시절 받은 정 때문 외로운 마음 달래지 못 나 홀로 서서 망설이고 있답니다,트로트
코스모스 피어있는 정 고향역 이쁜이 곱쁜 모두 나와 반겨주겠지 달려라 고향 열차 설레는 가슴 안고 눈감아도 떠오르는 그리운 나 고향역 코스모스 반겨주는 정 고향역 다정히 손잡고 고개 마루 넘어서 갈 때 흰 머리 날리면서 달려온 어머님 얼싸 안고 바라보았네 멀어진 나 고향역,트로트
당신 나 할말이 없나요 도나 할말이 많은데 당신 눈 방울 눈물 이별 진실 사랑 정녕 무었 가슴 하나 태우면 만 이별 정녕 무었 만남 시작 돌아서는 그대 마지막 눈물 나 바람 되어 웁니 간주 당신 진실 무었 나 오직 당신 사랑 정녕 무었 가슴 하나 태우면 만 이별 정녕 무었 만남 시작 돌아서는 그대 마지막 눈물 나 바람 되어 웁,트로트
두 주먹 내 내 꼭 안고 갈게요 당신 두 손 내밀어 봐요 내 사랑 당신 손 꼭 쥐어 줄게요 나 당신 숨 쉬는 공기 내 매일 마시는 소중한 물이 내 가슴 집 짓고 사는 당신 내 옆 있어주세요 가는 길이 험해도 내 당신 꼭 안고 갈게요 진짜 진짜 사랑 무엇 를 당신 손 꼭 쥐어 주고 싶어 꼭 쥔 주먹 내밀어 봐요 두 주먹 내 내 움켜쥐고 갈게요 두 주먹 내 내 꼭 안고 갈게요 당신 두 손 내밀어 봐요 내 사랑 당신 손 꼭 쥐어 줄게요 나 당신 숨 쉬는 공기 내 매일 마시는 소중한 물이 내 가슴 집 짓고 사는 당신 내 옆 있어주세요 가는 길이 험해도 내 당신 꼭 안고 갈게요 진짜 진짜 사랑 무엇 를 당신 손 꼭 쥐어 주고 싶어 꼭 쥔 주먹 내밀어 봐요 두 주먹 내 내 움켜쥐고 갈게요 두 주먹 내 내 꼭 안고 갈게요 두 주먹,트로트
남 모르게 서성 울었지 지나 온 일 가슴 사무쳐 텅 빈 하늘 밑 불빛 켜져 가면 옛사랑 그 이름 아껴 불러 보네 찬 바람 불어와 옷깃 여 미우다 후회 또 화가 난 눈물 흐르네 누가 물어 아플 것 같지 않던 지나 온 내 모습 모두 거짓 이제 그리운 것 그리운 대로 내 맘 둘 꺼야 그대 생각 나면 생각 난 대로 내버려 두 듯이 흰눈 나리 들판 서성 옛사랑 생각 그 길 찾아가지 광화문 거리 흰눈 덮여가고 하얀 눈 하늘 높이 자꾸 올라가네 젠 그리운 것 그리운 대로 내 맘 둘 그대 생각 나면 생각난 대로 내버려 듯이 사랑 게 겨울 때 있지 내 맘 고독 흘러 넘쳐 눈 녹은 봄날 푸르른 잎새 위 옛사랑 그대 모습 영원 속 있네 흰 눈 나리 들판 서성 옛사랑 생각 그 길 찾아가지 광화문 거리 흰 눈 덮여가고 하얀 눈 하늘 높이 자꾸 올라가네,트로트
이 세상 하나 둘 없는 내 여인 보고 또 보고 또 쳐다 봐도 싫지 않는 내 사랑 비 내리는 여름날 내 가슴 우산 되고 눈 내리는 겨울 날 내 가슴 불 되리라 온 세상 준 다해 바꿀 수 없는 내 여인 잠시 떨어져 선 살것 같은 내 사람 행여 당신 외로 땐 내 당신 친구 되고 행여 당신 우울할 땐 내 당신 웃음 주리 이 세상 하나 둘 없는 내 여인 보고 또 보고 또 쳐다 봐도 싫지 않는 내 사람,트로트
바람 날리는 저 꽃잎 보며 동그라미 그려보다 가 오늘밤 꿈속 날 찾을까 시린 가슴 애 태우죠 바람 바람 닿을 수 없는 그 길 따라가다 고달픈 걸음 눈물 고이 몰래 나 대신 훔쳐다오 옷깃 가려진 저 달빛 기약 기다리다가 밤새워 흐르는 눈물 행여 짐 될까 감추었죠 바람 바람 닿을 수 없는 그 길 따라가다 고달픈 걸음 눈물 고이 몰래 나 대신 훔쳐다오 이 마음 전해 다오,트로트
제발 그만해 오늘 시작 되는 꼰 라떼 아침 한 잔 점심 세 잔 저녁 열 잔 마셨는데 뻔 뻔하게 뻔하게 반복 되는 하루 지나간다 왕년 내 말 하신다면 오늘 시작 게 뭘알 궁금하시면 라떼 한잔 드세요 라떼 라떼 라떼 라떼 라떼 말 라떼 라떼 라떼 라떼 라떼 말 아침 시작 되는 꼰 라떼 라떼 라떼 라떼 라떼 라떼 말 라떼 라떼 뗀 말 제발 그만해 오늘 반복 되는 꼰 라떼 아침 번쩍 점심 헤롱 저녁 내 정신 갔나 뻔 뻔하게 뻔하게 반복 되는 하루 지나간다 왕년 내 말 하신다면 오늘 시작 게 뭘 알 궁금하시면 라떼 한잔 드세요 라떼 라떼 라떼 라떼 라떼 말 라떼 라떼 라떼 라떼 라떼 말 아침 시작 되는 꼰 라떼 라떼 라떼 라떼 라떼 라떼 말 라떼 라떼 뗀 말 제발 그만해 오늘 반복 되는 꼰 라떼 라떼 라떼 라떼 라떼 라떼 말 라떼 라떼 라떼 라떼 라떼 말 하루 종일 계속 되는 꼰 라떼 라떼 라떼 라떼 라떼 라떼 말 라떼 라떼 뗀 말 제발 그만해 리필 됐습니다 꼰 라떼,트로트
큐피트 화살 가슴 뚫고 사랑 시작 된 날 또 다시 운명 페이 넘어가네 나 당신 사랑 해도 될까 요 말 못 애 타는 나 눈짓 세상 온통 그대 하나로 변해 버렸어 우리 사랑 연습 벌써 무대 올려졌네 생각 하면 덧 없는 꿈 일지 몰라 꿈 일지 몰라 하늘 저 사람 언제 또 갈라놓을거요 하늘 간절한 이 소망 또 외면 할거요 치 했던 운명 그 시간 당신 만나던 날 드러난 내 상처 어느새 싸매졌네 나 사랑 하면 안될까 요 마음 달 올라 오늘 애 타는 나 몸짓 따 사 그대 눈빛 따라 도 해바라기 사랑 작은 배 하나 바다로 띄워졌네 생각 하면 허무한 꿈 일지 몰라 꿈 일지 몰라 하늘 이 사람 다시 또 눈물 이면 돼요 하늘 저 사람 영원히 사랑 하게 해줘요 사랑 하게 해줘요,트로트
우리 만나고 헤어지는 모든 일 어쩌면 어린 애 놀이 같아 슬픈 동화 속 구름 타고 멀리 날으는 작은 요정 슬픈 이야기 우리 날지도 못 울 사랑 아름다운 꿈결 고운 그대 손 잡고 밤하늘 날아서 궁전 갈 수도 있어 난 오직 그대 사랑 하는 마음 바보 같은 꿈꾸며 이룰 수 없는 저 꿈 나라 길 잃고 헤매고 있어 우리 날지도 못 울 사랑 아름다운 꿈결 고운 그대 손 잡고 밤하늘 날아서 궁전 갈 수도 있어 저희 TOP 과 꿈나라 떠나 볼까 요 난 오직 그대 사랑 하는 마음 밤하늘 날아서 그대 잠든 모습 바라보다가 입 맞추고 날 가고 파 우리 날지도 못 울 사랑 아름다운 꿈결 고운 그대 손 잡고 밤하늘 날아서 궁전 갈 수도 있어 난 오직 그대 사랑 하는 마음 밤하늘 날아서 그대 잠든 모습 바라보다가 입 맞추고 날아가고 파 우리 날지도 못 울 사랑 아름다운 꿈결 고운 그대 손 잡고 밤하늘 날아서 꿈빛 궁전 갈 수도 있어,트로트
순정 바쳐서 믿었던 그 사람 사랑 낙서 남기고 떠나갔네 사랑 이렇게도 괴로운 줄 왜 몰랐을까 빼앗긴 내 마음 찾을 수도 없으면서 울면 후회 하네 스쳐만 지나갈 걸 그냥 그대로 있을 걸 당신 앞 머뭇거린 내 미워서 울면 후회 하네 이 마음 바쳐서 믿었던 그 사람 사랑 상처 남기고 떠나갔네 슬픔 이렇게도 아픈 것 왜 몰랐던가 상처 난 내 마음 달랠 수도 없으면서 울면 후회 하네 차라리 스칠 것 쳐다보지 말 것 당신 앞 서성거린 내 미워서 울면 후회 하네 당신 앞 머뭇거린 내 미워서 울면 후회 하네 울면 후회 하네 울면 후회 하네,트로트
날 사랑 하신다 하니 정말 그러시다니 구름 타고 빛나는 하늘 훨훨 날아갑니다 날 사랑 하신다 하니 정말 행복하여서 설레이다 떠는 가슴 아픈 줄 모른답니다 오라버니 어깨 기대어 볼래요 커다란 가슴 얼굴 묻고 지금 죽어도 여한 없어요 나 정말 여자라서 행복해요 오라버니 사랑 한다 말 해주세요 정신 못 차릴거야 오라버니 목소리 울 웃어요 내겐 영원한 오라버니 오라버니 어깨 기대어 볼래요 커다란 가슴 얼굴 묻고 지금 죽어도 여한 없어요 나 정말 여자라서 행복해요 오라버니 사랑 한다 말 해주세요 정신 못 차릴거야 오라버니 목소리 울 웃어요 내겐 영원한 오라버니,트로트
눈물 비 루루 내리면 내겐 우산 같던 한 사람 세상 아픔 대신 맞아주고 나를 지켜주던 한 사람 미안해요 미안해요 사랑 해요 사랑 해요 비 개인 하늘 저리 맑은데 마음 빗물 그치지 않아 미안한 마음 먹물 되어 가슴 번 져가네요 해준 기억 많아 멀리 가버린 사람 눈물 비 루루 내리면 내겐 우산 같던 한 사람 세상 아픔 대신 맞아주고 나를 지켜주던 한 사람 미안해요 미안해요 사랑 해요 사랑 해요 해준 기억 많아 멀리 가버린 사람 눈물 비 루루 내리면 내겐 우산 같던 한 사람 세상 아픔 대신 맞아주고 나를 지켜주던 한 사람 미안해요 미안해요 사랑 해요 사랑 해요,트로트
