data,label
깊고 작은 산골 자기 사이 맑은 물 흐르는 작은 쉼 터 찍어 버린 쉼표 마침 도착 지에 도착 마침표 내 옆 낭만 보이지 옆 뒤 도 나 동료 보이니 지금 이 기억 한순간 추억 되지 않길 염원 하며 계속 영원하지 친구 전해 행복 사이 행운 담아 이 곡 다시 돌아가고 싶어 진해 내 사랑 거기 두고 왔다 여 현지 로부터 쓰여진 블로그 여름밤 쌓인 우리 snow 예쁜 꽃 사이 살짝 숨겨진 이슬 먹고 피어 네잎클로버 i love you 붉은 태양 아래 We back again 고민 접고 이 곡 Customizing yeah 원래 난 toxic man 독한 말 계속 해서 뱉어대 주체 해 우리 에너지 파티 열어 여긴 우리 garage 손 mic and full of 소주잔 낭만 가득 따르고서 어찌 됐던 간 우리 행복하길 바 들 들떴잖아 잠깐 가라앉힐 차례 옷가지 정리 다시 졸라 매는 팩 차 올라 창 보니 느낌 완전 퀘벡 원한 이뤄지는 마법 같은 vacay 오늘 저 송전탑 tower of eiffle 하는 것 즐거워 말 하지 않아도 품고 있어 blue pearl 잠깐 뜨거운 햇빛 정돈 괜찮아 우릴 밝게 비춰줘 We on Sunset set set 사실 Sunrise rise rise 다시 Reset set set 사실 Sunrise rise rise 달려가자 더운 날 시원한 바다로 몸 집어던져 move like thunder 착 셔츠 조리 신고 곧 웃통벗 하지 마 신고 내 눈 펼쳐진 배경 호주 내 손 든건 소주 그게 무슨 상관 그래 내일 없는 것 그냥 제발 즐겨 모두 들 일 하다가 이런 상상 하잖아 우리 내일 출근 해야 하잖아 똑같은 일상 반복 의자 앉아 이런 상상 하는 내 하찮아 현실 퇴근 후 친구 호프 집 저녁 먹었으니 배고프지 꼭 다음 여름 해외 떠날거야 비행기 타고 어디 가볼거야 이번 여름 가볍게 Chillin 있어 봐 음 한 잔 가득 filling 좋은 음악 좋은 사람 좋은 만남 좋은 것 없잖아 ghost in the building 선풍기 앞 아니면 에어컨 밑 여전히 침대 위 너 머리 위 날 찾아봐 여전히 연락 안 니 부르면 언제 I m ready 난 E 아닌 I 쉬고싶어 여전히 But 오늘 달라 친한 친구 뿐이니 아이 같은 어른 모토 진지한 어른 내 롤모델 청춘 이제 카메라 속 갇혀있는 기억 로만 존재 하는 아카펠라 지난 날 돌아오지 않으니까 Take a picture say cheese Hey 하는 것 즐거워 말 하지 않아도 품고 있어 blue pearl 잠깐 뜨거운 햇빛 정돈 괜찮아 우릴 밝게 비춰줘 We on Sunset set set 사실 Sunrise rise rise 다시 Reset set set 사실 Sunrise rise rise 달려가자 매일 해 뜨고 지는 건 당연하잖아 우린 항상 그 시작 서 있어 Every sunset is also a sunrise We on Sunset set set 사실 Sunrise rise rise 다시 Reset set set 사실 Sunrise rise rise 달려가자 시원한 밤바람 불어와 뜨거운 우릴 달래줘 내리쬐는 햇살 뒤 더 빛나는 우리 있잖아 부딪치고 지쳐도 커가는 걸 우리 고단 했던 날 씻겨가네 덕분 붙지 마라 더우니 그냥 함께해 저 하늘 별 보다 빛나는 우리 되길 아쉽지만 이제 그냥 모두 안녕,힙합
나 항상 바라보고있어 도시 그냥 멀리 갈래 f *** n that hit on shit 망가지지 않아 like Macaulay Culkin I m always pull up in the mf city 나 항상 바라보고있어 도시 그냥 멀리 갈래 f *** n that hit on shit 망가지지 않아 like Macaulay Culkin I m always pull up in the mf city 오늘 나온 거리 혼자 나오지 것 내 오직 유일한 행복 I wanna be rich 부자 돼도 바지 조금 내리고 거리 즐겨 party 아무 내 될 순 없지 그러니 나도 마찬가지 난 아무 될수 없지 나 오직 나지 맞지 청도 홍시 메 커피 그 봤지 부정 해 Chicken swing 날라 다녀 이름 웃기다고 무시마 비슷한 이름 찾아 없어 난 특별한 효과음 퉁 동전 툭 사임 달러 사인 귀찮아 사인 보내줘 파일 안 절 발 맞아 글락 씨 * 빡 빌어 싹싹 F ** k b *** h 상종 안해 너 관종 Chicken swing 얘 내 반쪽 뭐 넌 금쪽 것 하죠 재미 없죠 애도 아니고 반응 하지말자 나 항상 바라보고있어 도시 그냥 멀리 갈래 f *** n that hit on shit 망가지지 않아 like Macaulay Culkin I m always pull up in the mf city 나 항상 바라보고있어 도시 그냥 멀리 갈래 f *** n that hit on shit 망가지지 않아 like Macaulay Culkin I m always pull up in the mf city 꿈 큰 나무 친구 베 껴라 세대 교체 필요해 나를 원하면 주지 듣지도 않는 외힙 타령 ASAP ROCKY 먹어 다음 판 판엎어 봐 친구 날 보고 될거 같다며 래퍼 척 해 내 delivery 반의 반도 못 따라해 같은 flow 찐 따 같은 가사 돈 써서 대필 해 그렇게는 류 안되는 현실 받아 드려 친구 니 꿈 갈아엎어 주지 느꼈으면 똑똑히 해 나 내려 비 우리 엄마 통장 사시 사철 멈춘 적 장마 season Imma legend sill 여전히 뱉어 대지 랩 미래 내 과거 들춰내도 전혀 소용 없어 baby 중등 래퍼 top 먹어도 필요 없지 도윤 fame 그 힙합 해도 순수 남아있겠네 난 전부 뺐지 안 써 반칙 내려 바지 이 힙합 줄 알 누가 널 소비 낭비 but 벗고 랩 해도 난 간지 나 항상 바라보고있어 도시 그냥 멀리 갈래 fuckin that hit on shit 망가지지 않아 like Macaulay Culkin I m always pull up in the mf city 나 항상 바라보고있어 도시 그냥 멀리 갈래 fuckin that hit on shit 망가지지 않아 like Macaulay Culkin I m always pull up in the mf city,힙합
She wanna go bay 한 손 봄베이 I got a new wave Baby 넌 열어 주얼리 케이스 I got a carrot cake 난 원해 그대 Wave 한번 Patek water 바 부케 손목 위 새로운 Wrist I don t need AP 난 전해 그대 손목 위 끼칠 AP So I Ain t got no b ** ches 다뤄 나은 Witches 난 다뤄 여럿 나은 레이디 When I die in my empire With vampire Let s get lit in the night So meet at midnight No decide So get your dress and visa 이탈리아 베니스 Flexin With fresh tea 클럽 파티 있어 My bestie cash Be my b ** ch for my life 나 찐 real 나 돈 고도 못 사 먹는 Case 꽤 되지 내 Fit All that designer s ** t 원하던 거 벌어 이제 표현 해 내 Feel 엎어져 있던 놈 멀어 내 하루 치는 틈 나면 체크 하니까 더해 톡 위시 리스트 내 Tag 구찌 ICONIC NEEDS 난 안 뺏 겨 내 파이 내 최후 맞이 하지 악마 거리 프라다 둘러 쌓이는 내 카르마 맨 위 밑 쓸어 담어 이제 탐한 내 애인 위 I m honestly 넘 봐야지 다음 스케일 KANG IN LEE Yo stay out b ** ch I ain t invited right here Ride or die I ain t got no fear She wanna go bay 한 손 봄베이 I got a new wave Baby 넌 열어 주얼리 케이스 I got a carrot cake 난 원해 그대 Wave 한번 Patek water 바 부케 손목 위 새로운 Wrist I don t need AP 난 전해 그대 손목 위 끼칠 AP So I Ain t got no b ** ches 다뤄 나은 Witches 난 다뤄 여럿 나은 레이디 When I die in my empire With vampire Let s get lit in the night So meet at midnight No decide So get your dress and visa Les go uh it s V time wa 사실 없어도 돼 Bombay But 너 떠나고 파 멀리 너 Walk it like I talk it 돈 벌면 Baby I m bout to ballin 그땔 위해 Don t be so sorry Yea 눈 보며 속삭여줘 우릴 걸고 Pinky promise So I can be yo Halle Bailey 서로 땀 젖은 우린 빛나 Late night 너 솔직하게 벗지 자기 난 달러 Baby 말 해 I like it 같은 곳 We better love like this When you so sad I better be nicest 이제 새겨줘 목 그 자욱 More than rollie 너 원해 나를 두고 왜 하니 고민 I know you gon go get it 마음 간 대로 All I want is you love more babe She wanna go bay 한 손 봄베이 I got a new wave Baby 넌 열어 주얼리 케이스 I got a carrot cake 난 원해 그대 Wave 한번 Patek water 바 부케 손목 위 새로운 Wrist I don t need AP 난 전해 그대 손목 위 끼칠 AP So I Ain t got no b ** ches 다뤄 나은 Witches 난 다뤄 여럿 나은 레이디 When I die in my empire With vampire Let s get lit in the night So meet at midnight No decide So get your dress and visa,힙합
나 작업 할 때 넌 또 지배 껴서 술 처 먹고 밤 출석 해 텐프로 누워서 기적 바라는 x 신 가오 x 나게 땡겨 나 오늘 또 누구 먹었다 자랑 해 들으면 진짜 웃겨 난 시비 걸려도 랩 패 장비 써 걸어 P CITY HOODKIDS is not bottom 걘 나를 끼 싶어 해 난 알 래퍼 난 배 다른 친 남매 난 매일 돈 싸우고 이겼어 난 달라 brand new jeans 내 걸 난 하나님 빌어 꺼내 주길 이 gutter 랩 하나 만족 하지 난 더 적어 내 태도 포기 따윈 없어 이 갈어 돈 막 쌓아 두고 SOS no money more problem 생각 해 또 원해 많은 명품 set 더 돈 벌어서 또 작업 해 랩 하나로 난 성공해 no pain no gain 매일 명 심해 밑바닥 출신 젠 정상 날 질투 하던 애 배 아프게 내 이름 C H O I G A N G 날 무시 하던 애 어디 있지 쇼 미 나가지만 다시 나이팅게일 수위 따위 신경 안 써 Like 신태일 나를 무시 하던 애 랩 죽여 킬링 벌스 안 나가도 난 비트 위 벌스 때려 죽여 너 무시 내 상관 아님 돈 가족 친구 이중 하나 건 넌 죽어,힙합
unofficial go eddy karma 뫼비우스 띤 돌고 돌아오는 역사 담아 닮아 내일 어제 역사 반복 돼 진심 통해 진실 막 like white lines 두 갈래 길 선택 연속 그게 어른 되어 가는 일 스네이크 킴 한 마디 막 고교 자퇴 낭 세 기억 후 만난 형 묻고 싶 아니 듣고 싶어요 답 어찌 잘 어른 되어 왔나 난 plz answer m e 몰라 난 하나 문란한 문화 속 돈 나인 늘어나고 하나 얻음 하나 잃어야만 하나요 그게 화가 나서 화나요 난 난 약해 빠져서 난 약 빠져서 넌 약 빠져서 karma reason that s reason why * Mye drugonline let s go * 어떡하려 해 대책 왜 그랬어 뭐 나도 처음 라임 쓸 때 쯤 그랬어 보여주려 했지 보여주기 식은 됐어 헨즈 클럽 보다 BETTER 스튜디오 XTC 언제 수호 해야 하니 내 한국 힙합 위 마음 대한 댓 가를 바란다하니 연 하다네 FAN FACT 하나 왜 소비 안될까 고민 한 적도 없는 아마추어 놈 객사 거나 취급 하네 나를 ACTOR 얘 얘기 듣다 보면 흐름 같지 문화 부흥 얘기 해 너 문화 찍고 엠창 젠 벌어 줘야지 당연히 랩 엄마 미안해 젠 쉬워 보여 그럴듯이 영원히 붙지 의 뒤 의 뒤 GAMMA 는 돈 밉대 벌거니까 난 더욱 그때 가서 생각 해보기로 해 그땔 서두르기로 해 CUZ I DID IT FOR MA BRO DID IT FOR MA LUV DIT IT FOR 가족 나 과거 꿈 위 하여 불 휘날렸고 과거 돼 각오 DO IT FOR MA BRO DO IT FOR MA LUV DO IT FOR 가족 날 위 하여 삶 위 하여 불 휘날려 GO 이건 각오 돼 과거 AND WE MADE IT drugonline let s go,힙합
Baby 오늘 밤 우리 둘 time 매일 기다렸지 날 나 오직 너 하나 있으면 돼 priviate night 다른 건 필요 없어 내 두 눈 봐 좀 더 가 이 긴 긴 밤 워 너 쉽게 잠 들 수 없어 오늘 밤 나 날 괴롭혀 줘 오늘 밤 우리 둘 time your the only one 이 밤 끝나지 않길 바 Ye Im fall in love your the only one your my only one 멀었어 도착 지에 닿기 전 긴장 풀 말 줘 내 맞출게 타이밍 여기 있던 얘기 둘 secret 밤새도록 너 춤출 생각 my baby 넌 나를 천국 데려다 준 my lady 꿈 같은 삶 선물 할게 넘겨봐 page 결말 나 아니 나를 따라와 baby 우리 삶 너 나 오직 둘 있으면 돼 It s that private night good time 내 품 안겨줘 baby good night 널 원해 난 죽 때 것 필요 없어 너 있다면 Baby 오늘 밤 우리 둘 time 기다렸어 날 나 필요 없어 내 두 눈 봐 잠 들 수 없어 오늘 밤 나 Baby 오늘 밤 우리 둘 time 매일 기다렸지 날 나 오직 너 하나 있으면 돼 private night 다른 건 필요 없어 내 두 눈 봐 좀 더 가 이 긴 긴 밤 워 너 쉽게 잠 들 수 없어 오늘 밤 나 날 괴롭혀 줘 오늘 밤 우리 둘 time your the only one 이 밤 끝나지 않길 바 Ye Im fall in love your the only one your my only one Oh baby I want u to be my private dancer Don t worry 걱정 마 난 갖춰있지 manners 일 오면 어깨 주물러줘 힘 남아있어 장어 필요 없어 I got stamina 온종일 네 생각 해 Baby all day 귀하게 여겨 I won t throw it away 해 지고 달이 뜨면 분위기 은은해지고 그 시간 다가와 let s do our thang It s always to the max never doin the minimal 하나 되지 literal flowin lookin so drinkable 지금 쿨한 거 유지 못 해 한텐 미친 놈 시끄러워도 이웃집 사람 무시 해 only we can know I like me when I m next to you so much that we can do 너 몸매 마치 예술 술 취했어 u so rude Baby 오늘 밤 우리 둘 time 매일 기다렸지 날 나 오직 너 하나 있으면 돼 private night 다른 건 필요 없어 내 두 눈 봐 좀 더 가 이 긴 긴 밤 워 너 쉽게 잠 들 수 없어 오늘 밤 나 날 괴롭혀 줘 오늘 밤 우리 둘 time your the only one 이 밤 끝나지 않길 바 Ye Im fall in love your the only one your my only one,힙합
그대로 있어 줘 나 닿지 해도 멀리 서도 볼 수 있게 누 바보 같대 그래 바보 맞네 괜찮아 널 볼 수 있다면 약속 했던 것 right here 마주친 순간 right here 약속 했던 것 right here 마주친 순간 right here 마주친 순간 멈춰있어 난 right here 바라는 게 많아 내 너 뭐 딱히 사람 조롱 속 놀아나도 피하 게 버릇 된 내 신세 도망자 너 잘 알다시피 난 은 어린 새끼 서울 어 두운 박혔지 뇌리 깊게 빌게 후회 따윈 뒤 절대 난 할 없게 웃는 표정 지으며 널 반길래 진심 눌러 담아 쓴 편지 한 장 상처 아픔 남아 있다 우릴 잡아줄 길이 될까 나 사계절 두 번 돌아 이제 세 번 가까운 미래 너 손 잡고 imma say hello to you 그대로 있어 줘 나 닿지 해도 멀리 서도 볼 수 있게 누 바보 같대 그래 바보 맞네 괜찮아 널 볼 수 있다면 약속 했던 것 right here 마주친 순간 right here 약속 했던 것 right here 마주친 순간 right here 가끔 강요 받아 떠나길 cuz they don t wanna see me win 어쩜 적어 나 시 따윌 혼자 간직 하지 미친 dream 여기 남아 right here 한숨 뱉고 다시 마셔 난 무조건 원해 자리 top tier 너 나를 다시 볼 수 있게 stay solid like a rocky speak foreign Imma bop it 만약 call it stand right here 매정한 시간 먹는담 나이 할 수 있나 rewind 잡아줄 길이 될까 시간 나를 모른 척 하는게 또 다시 생각 나지 이 공기 마저 uh huh 조금 멀어졌어도 okay 널 찾을 수 있어 속 다른 사람과 손 포개도 약속 것 만나 끝 널 만나기전까지의 wait 년 돌았지 계속 원래 건 끝 있 대도 또 시작 할 기회 주어져 계속 그대로 있어 줘 나 닿지 해도 멀리 서도 볼 수 있게 누 바보 같대 그래 바보 맞네 괜찮아 널 볼 수 있다면 약속 했던 것 right here 마주친 순간 right here 약속 했던 것 right here 마주친 순간 right here,힙합
Tesla Tesla maybe I m different like Tesla Stress out stress out 다른 것 stress out Dress her dress her and then undress her Let me teach you a lesson Girl your my pleasure 뻔하게 입어도 나 뻔하지 않아 너 다른 세계 말 부드럽게 깊은 대화 조금 더 세게 Biceps gettin bigger 너 배게 난 갈수록 단단해져 뭐 오든 전부 이겨내게 네 없으면 내 미래 valentine days Will be my worst day 지금 내 현재 present 선물 같지 Everyday is a best day 내 몸 떨어질 생각 없는 명품 젠 내 오래된 애인 네 뭐라고 떠들어 대도 떨어질 생각 없는 내 Fame 날 보면 기분 down 부러워 내 남자 움 뜨거워 흐르지 땀 뜨거워지는 내 floppy diskette 지겨워 preset reset 빛나는 체인 Rollie 시계 래퍼 눈 넘치는 시샘 내 몸값 올라가지 시세 지루할 틈 없지 난 체력 다르지 Long range And I m a lone wolf 무리 짓지 않아도 가능한 게임 한눈팔지 않지 오직 한길 가 그게 내 선택 내 가는 길은 auto 하나님 맡기고 손 떼 Tesla Tesla maybe I m different like Tesla Stress out stress out 다른 것 stress out Dress her dress her and then undress her Let me teach u a lesson Girl your my pleasure Tesla Tesla maybe I m different like Tesla Stress out stress out 다른 것 stress out Dress her dress her and then undress her Let me teach u a lesson Girl your my pleasure,힙합
리핫 슬 룰루 니아 장 까우 밈피무 스무 냔이깐 쓰 부아 하라 판무 스바가이 프산 등안 차 라무 단 잘란 무 슨디리 Now like ive been told look ooh We re so much brighter than gold Im stronger with you hard to break down 므 라이 밈피 프누 단 브르 사마 사마 하다 피 와 라우 스디 스낭 Namun kau jadi beri arti We got spirit percik api ratatata 프르칙 아피 불타 오르네 내 손 잡아 across the sky Let your colour burst This is just the start 내 목소릴 들어 봐 Look up to the sky Shining star is what we are 나를 바라봐 I will never let you go 지금 부터 I can love it I got that bang Its gonna get messy we ll make it bang I got that bang Its gonna get messy we ll make it bang 모두 준비 해 이 순간 perfect timing 고민 버려도 돼 눈 떠 follow your dream 해 모두 준비 해 이 순간 perfect timing 고민 버려도 돼 눈 떠 follow your dream 해 This is just the start 내 목소릴 들어 봐 Look up to the sky Shining star is what we are 나를 바라봐 I will never let you go 지금 부터 I can love it I got that bang Its gonna get messy we ll make it bang I got that bang Its gonna get messy we ll make it bang To make it high so make it hot 높아 멈추지마 뛰어 올라 high To make it high so make it hot 높아 멈추지마 뛰어 올라 high,힙합
Gangnam Gang Pull up with a gang Glock 없이도 내 쏠게 Buddy Cu I got a checks yeah Gangnam Gang Keep Ridin Gangnam Gang I m Stylish Gangnam Gang Seoul 안 Pull up Pull up I m a Gangnam Gang Gangnam Gang Stackin Bills Higher Than The Empire State Gangnam Gang Gangnam Gang I m Not BTS I look hideous yeah 난 하지 rage but 없어 분노 빡빡이 아니여도 파괴 like 주호 잘 될 각 재 높은 확률 한강 아래 내 젤 나쁜 놈 강남 갱 mo fucka 순도 백프로 아녀도 서울 새로운 내 출처 개 일 녹음 해 직딩 lifestyle to I m working 퇴근 후 rap star 아니여도 I go with the flow I m wavin like I ve always been 난 고집 없는데 자기 전 I just keep goin with the 와 팔칠 수년 동안 했던 Studio 보내준 뒤 하루 안 빠지고 go yeah uh 숙성 된 b city 촌놈 외쳐 강남 갱 uh 가본 적 없지만 x 도 신경안 써 x 신들 fxxked up 트 렌즈 death huh new style me come back huh 살 좀 뺐구 밥그릇 뺏네 그래두 x 여전해 엄마 돈 산 루 이비 bag 그러 기 주둥이 달렸네 fxxk that 녹음기 gang gang 다시 gang gang don t talk about you 넌 해 이해 너 살다간 x 돼 미래 봤지 난 시계 그래 난 위 again making 증명 해 기대 b city soul 아마 seoul soju 숙성 된 soul 은 매기 해 price price soju soul infinite 원 x 까는 소리 x 내 꽁 무늬 따라와 bxxch bxxch 강남 갱 이라말 했지만 나 갱 갱 이라말 했지만 나 아냐 갱 pussy 래퍼 아닌 척 하며 들 쎈 척 할 때 솔직히 드러내 나답 힙합 자유롭게 나 산다 ye 해 눈 깔이 빨갛게 발광 기분 완전히 high god damn 팔당댐 쌓여있어 개쩌 line hot 해 but 박자 칼 같게 알잘 깔 센 like 탄탄 아니 강남대로 실력 up 계왕 삼만배 게을렀던 한심한 과거 나 찢어 버리고서 갖다 태워 애매하게 서있지 선택 해 외국 따라 부르게 갱 냄 갱 Gangnam Gang Pull up with a gang Glock 없이도 내 쏠게 Buddy Cu I got a checks yeah Gangnam Gang Keep Ridin Gangnam Gang I m Stylish Gangnam Gang Seoul 안 Pull up Pull up I m a Gangnam Gang Gangnam Gang Stackin Bills Higher Than The Empire State Gangnam Gang Gangnam Gang I m Not BTS I look hideous yeah 나 강남 가면 안 좋 속이 가로수길 정도 갔다가 돌아서지 사이비 당했던 터 굳이 나 기운 안 맞는 것 같아 쪽 터 부지 털어 부찌 나 지금 황지 배고파 트 캔 연락 작업 해 곧바로 레이지 가사 안 나와 배곧 바다 보며 소주 한 잔 걸치니 라임 계속 나와 가면 쓰는 컨셉 식상한 건 둘째 래퍼 어떻게 랩 임 쓰레기통 강남 갱 안 가봤을 것 같은데 노래 내 나 가봤는데 안 가는 거 릴 재우는 홍대 갱 비 흡연 Trapper 는 합의 안 봐주는 Hobby yuh I m the young gangsta Shout Out To My OG Yo Criminal 나쁜 짓은 좋은 느낌 Creaminal 내 바지 Saggin 하면 길 바닥 대리석 살 게 없어 I m Like 백화점 재벌 세 to 내 시간 까 리해 Cartier Trap 위 Mr Trot 빼곤 Shots 좋은 말론 못 바꿔 세상 Money on my mind 안 끊어 I m sippin on gin 달 사는 링겔 Inhale Exhale O I need it Bruh I fuck with my ninjas Coo 우린 안 빼 Vip 새치기 해 My squad Lessgoo 걘 질렸지 파랗게 Gangnam Gang,힙합
내 필요할 땐 널 찾아갈게 When ever call me lady aye yeah 내 필요할 땐 널 찾아갈게 When ever you need me 인간 외로우니까 하고 퉁 치기 또 맘 안 나 시간 낼 네 나 baby 는 아니지만 Does it matter 어떻게 해보려는 건 아냐 걱정 말어 요새 날 더워 뒤져도 한 손 아아 들고 뻔 뻔하게 상 탈하고서 너 집 대문 초인종 딩동 밖 도야 girl open the damn door huh 그래 네 필요할 때 계속 말 했잖아 나 너 데리러 가지 사실 네 필요없 대도 너 식히려고 주문 했어 아이스크림 있잖아 내 엄마 너 하는 반 했어도 효자 됐을걸 나 거짓말 빼면 전부 솔직한 놈 girl 너 날 믿길 내 필요할 땐 널 찾아갈게 When ever call me lady aye yeah 내 필요할 땐 널 찾아갈게 Where ever you need me lady s and gentealman Bass Down low My name is overdose rap like a boss 어젠 샴페인 shower in the Dom Perignon 너 마시는 소주 더 맛있어 너 필요할 때 내 찾아갈게 비행기 타고 당장 날아갈게 I m on ma wat but ma Senorita 너 알잖아 내 맘 취해 그런 게 아냐 사실 나도 잘 몰라 너 취했잖 지금 좋잖아 그럼 된 거 아냐 삶은 짧고 숙취 길지 밤 깊어만 가고 빈 병 늘 헛기침 너 왜 심각해 맡겨 볼 우리 내일 차피 기억 못 할 걱정 그만해 낼 아침 후회 할 수도 있지 상관 안 할래 지금 재밌으면 만이 내 필요할 땐 널 찾아갈게 When ever call me lady aye yeah 내 필요할 땐 널 찾아갈게 When ever you need me,힙합
Make it up 하늘 V sign Make it up 너 얼굴 V sign 네 뭐라 해도 나 비싸 네 뭐라 해도 keep going Make it up 난 매일 table 앞 Make it up 넌 매일 chell phone 앞 그래가지고 네 될 거란 생각 하지도 마 나 매일 every body 난 매일 Work it work it 넌 매일 exit 난 얻어 profit 넌 얻어 biscuit I go up every day Look at me every day 왜 내 신기해 내 뭐 너 똑같을까 봐 웃기 하늘 빌어 봐 봐 네 인생 Look at you 너 그것 돼 절대 남 얘기 할 시간 네 방 거울 앞 Look at you 나 비교 한번 해봐 어디 한번 넌 low 길이 보여 나 너 없는 그런 Make it up 하늘 V sign Make it up 너 얼굴 V sign 네 뭐라 해도 나 비싸 네 뭐라 해도 keep going Make it up 난 매일 table 앞 Make it up 넌 매일 chell phone 앞 그래가지고 네 될 거란 생각 하지도 마 나 매일 every body 난 매일 Work it work it 넌 매일 exit 난 얻어 profit 넌 얻어 biscuit You give up every day 무모한 생각 마 넌 말 해 이 정도 된 것 같다고 yeah 생각 마 이 뭐 쉬운 줄 알 Work it Profit Work it 매일 work it Yeah,힙합
wow I stay up all night 자세 낮췄어 ah 정말 변했구나 잠 자고 보호 받던 때 갔어 돌아갈래 run run run 그때 좋았었지 어렸었던 때 돌아갈래 run run run 그때 좋았었지 어렸었던 때 뭔가 잊어버린 느낌 한가한 시간 답답함 느낀 잔잔한 길 빛 비춰어도 어지러워서 어디 튈지 모르는 baaaaall 어디 선 들어 본 소리 고 장난 스피커 소리 삐 소리 들려 만 걸음 집 아닌 PC 방 뭐 하고 있을까 익숙한 집안 냄새 그때 다를게 느낄까 친구 나 생각 할까 차례 되면 차례대로 어린 모습 숨겨 나이 어울리는 것 찾어 낮 밤 바 껴 하루 종일 나가 깜밖하 집 돌아오는 길 바람 같지 한순간 바뀌니 아무 몰라 다음 날 다른 인생 살지도 몰라 빠르게 흐르는 세월 나 따라가기도 벅차 언제 올지 몰라 burnout 병약한 자신 희생 시켜 For Life 지구 돌고 돌아 rally go round I stay up all night 자세 낮췄어 ah 정말 변했구나 잠 자고 보호 받던 때 갔어 돌아갈래 run run run 그때 좋았었지 어렸었던 때 돌아갈래 run run run 그때 좋았었지 어렸었던 때 wow I stay up all night 자세 낮췄어 ah 정말 변했구나 잠 자고 보호 받던 때 갔어 돌아갈래 run run run 그때 좋았었지 어렸었던 때 돌아갈래 run run run 그때 좋았었지 어렸었던 때 나 뚱땡이 아저씨 남 뭐라든 살았지 여기 서있지 애 꿈꾸자 철 깨기 싫어 daydream 꿈 현실 breaking 여긴 없어 sream ill 깰까봐 무서워 scare scare 똑바로 살려면 부족해 skills 깨진 조각 주워 쓸모 없지만 언제 쓸진 아무 모르니깐 모두 모아 놔 뭐 하나 빠져도 괜찮아 가장 중요한건 포기 하지 않는 마음 깊은 곳 영원히 vow 쓰러지지 않아 숨 안 차 곧 스물 살 살기 좋은 세상 그치만 새장 안 갇혀 살 여긴 사막 처럼 말라 버렸어 밤 선채 기절 했어 낮 아무 관심 안 가진 탓 날 샜어 닷새 아무 몰라 다음 날 다른 인생 살지도 몰라 빠르게 흐르는 세월 나 따라가기도 벅차 언제 올지 몰라 burnout 병약한 자신 희생 시켜 For Life 지구 돌고 돌아 rally go round I stay up all night 자세 낮췄어 ah 정말 변했구나 잠 자고 보호 받던 때 갔어 돌아갈래 run run run 그때 좋았었지 어렸었던 때 돌아갈래 run run run 그때 좋았었지 어렸었던 때,힙합
Pop A Pill 난 바뻐 Sex Appeal 바보 Ain t No Fuckin Treadmill Far Post 높이 헤딩 맨 땅 Pop A Pill 넌 Headache 제자리 Pop A Pill 난 바뻐 Sex Appeal 바보 Ain t No Fuckin Treadmill Far Post 높이 헤딩 맨 땅 Pop A Pill 넌 Headache 제자리 코로나 끝나고 코로나 잔 Chillin Devi 는 새로운 유행 새끼 지가 잘난줄 알어 한 번은 봐줄게 너그럽게 네 음악 같은데 태도 더 같지 라인 잘 타서 Who Got My Back 넌 라인업 끼지도 않아 민폐 좋은 말로 어깨 힘 빼 난 매일 하던 Business Business 말로 잘 포장 해 내용 비밀 외국 물 안 먹은 새끼 외국 음악 하려고 해 아리랑 Shit 너 신세 조지 싶어 조진세 말장난 이해도 하는 찐 말 Big Deal 너 때문 때려 친 정신 내 본 세상 거기 새장 거기 폐장 힙합 대장 되고 나 퇴장 비처럼 너 오해 The Q 와 먹어 간장게장 역시 겁 나겠지 넌 Stackin a Stackin a bills I tryna catch yuh 비슷한 삘 난 자리 내줘 힙스터 미쳐 새벽 갬 성 내꺼 들음 테이크원 태권도 해 멋쟁이 날 Follow up 해 내 손익 분기 몇 억 몇 천 차트 위 순위 봐 매점매석 내꺼 들음 테이크원 태권도 해 멋쟁이 날 Follow up 해 내 손익 분기 몇 억 몇 천 차트 위 순위 봐 매점매석 Pop A Pill 난 바뻐 Sex Appeal 바보 Ain t No Fuckin Treadmill Far Post 높이 헤딩 맨 땅 Pop A Pill 넌 Headache 제자리 Pop A Pill 난 바뻐 Sex Appeal 바보 Ain t No Fuckin Treadmill Far Post 높이 헤딩 맨 땅 Pop A Pill 넌 Headache 제자리,힙합
